area_sqm,building_year,num_rooms,has_elevator,has_parking,has_storage,price(in_toman),floor_number,district,district_encoded,price_standardized,building_age
118,1403,3,1,1,1,5700000000,1315,شهرک صدرا,161,-0.49273721866737336,0
250,1403,4,1,1,1,88000000000,2,سعادت‌آباد,127,5.189275914559896,0
77,1393,2,1,1,1,9650000000,45,جنت‌آباد جنوبی,68,-0.22002820437517753,10
60,1387,1,1,1,1,7000000000,45,شهرک نفت (منطقه ۵),167,-0.40298488484968864,16
180,1403,3,1,1,1,45000000000,4,دروس,102,2.2205448728980177,0
93,1401,2,1,1,1,11000000000,611,ستارخان,123,-0.1268238577183511,2
86,1402,2,1,1,1,5100000000,45,وردآورد,245,-0.534161372737074,1
180,1400,3,1,1,1,57600000000,4,زعفرانیه,115,3.090452108361731,3
65,1393,1,1,0,1,3400000000,44,باغ خزانه,40,-0.6515298092678924,10
110,1395,2,1,1,0,6500000000,4,دیلمان,113,-0.43750501324110586,8
120,1402,2,1,1,1,24400000000,25,یوسف‌آباد,276,0.7983155831716295,1
50,1397,1,0,0,0,3880000000,23,کرمان,261,-0.6183904860121319,6
235,1403,3,1,1,1,82250000000,8,نیاوران,236,4.792294438058598,0
63,1403,1,1,1,1,4095000000,2,مهرآباد جنوبی,219,-0.6035468308038225,0
132,1403,2,1,1,1,19140000000,35,جنت‌آباد مرکزی,70,0.4351638324939207,0
57,1382,1,1,1,1,6100000000,35,شهرک ژاندارمری,170,-0.4651211159542396,21
115,1393,2,1,1,1,18500000000,5,پاسداران,250,0.3909780681529067,10
80,1402,2,1,1,1,1500000000,4,کوهک,263,-0.7827062971552777,1
88,1400,2,1,1,1,7400000000,1,تهران‌سر,56,-0.3753687821365549,3
65,1390,2,1,1,1,8600000000,45,پونک,254,-0.29252047399715364,13
67,1380,1,0,1,1,5999000000,4,جنت‌آباد جنوبی,68,-0.47209418188930585,23
240,1399,3,1,1,1,83000000000,1214,ولنجک,247,4.844074630645724,4
85,1388,2,0,0,1,6600000000,3,پونک,254,-0.4306009875628224,15
62,1391,1,0,1,1,3700000000,14,استاد معین,18,-0.630817732233042,12
50,1384,1,0,0,1,3860000000,14,تهران‌سر,56,-0.6197712911477886,19
85,1389,2,0,1,1,9400000000,3,پونک,254,-0.23728826857088614,14
205,1390,3,1,1,1,41000000000,1,سعادت‌آباد,127,1.9443838457666804,13
106,1393,2,1,1,1,12000000000,45,شهران شمالی,151,-0.057783600935516745,10
166,1395,3,1,1,1,38000000000,25,سعادت‌آباد,127,1.7372630754181773,8
43,1403,1,1,1,1,3000000000,24,شهرک ولیعصر,168,-0.6791459119810261,0
78,1394,2,1,1,1,8100000000,4,جنت‌آباد شمالی,69,-0.3270406023885708,9
115,1394,2,1,1,1,11500000000,55,جنت‌آباد جنوبی,68,-0.09230372932693394,9
52,1393,1,1,1,1,4250000000,44,تهرانپارس شرقی,54,-0.5928455910024831,10
40,1380,1,0,0,1,2050000000,2,جی,75,-0.7447341559247188,23
120,1388,3,1,1,1,13160000000,25,جنت‌آباد جنوبی,68,0.022303096932571136,15
175,1393,3,1,1,1,40500000000,36,فرمانیه,196,1.9098637173752633,10
135,1384,2,1,1,1,22450000000,45,پاسداران,250,0.6636870824451025,19
65,1393,2,1,1,1,1930000000,58,شهر زیبا,148,-0.753018986738659,10
140,1402,3,1,1,1,29400000000,35,یوسف‌آباد,276,1.1435168670858014,1
81,1400,2,1,1,1,6490000000,55,اوقاف,34,-0.4381954158089342,3
85,1403,2,1,1,1,1500000000,712,چیتگر,257,-0.7827062971552777,0
200,1403,3,1,1,1,60000000000,810,آجودانیه,2,3.2561487246405334,0
147,1403,3,1,1,1,9702000000,2,امام سجاد(ع),26,-0.21643811102247015,0
88,1403,2,1,1,1,2600000000,215,چیتگر,257,-0.7067620146941599,0
54,1385,1,0,0,1,2200000000,4,مسعودیه,215,-0.7343781174072936,18
105,1403,2,1,1,1,20000000000,35,کوی مهران,266,0.4945384533271583,0
270,1403,4,1,1,1,76000000000,5,سعادت‌آباد,127,4.360792833165884,0
80,1400,2,1,1,1,2690000000,13,اندیشه (شهر زیبا),33,-0.7005483915837049,3
57,1401,1,1,1,1,2721000000,3,استاد معین,18,-0.698408143623437,2
52,1400,1,1,1,1,1495000000,23,ستارخان,123,-0.7830514984391919,3
102,1395,2,1,1,1,9800000000,15,دانشگاه شریف,95,-0.2096721658577524,8
47,1382,1,0,0,1,2300000000,23,نازی‌آباد,229,-0.7274740917290102,21
55,1389,1,0,0,1,1250000000,1,میدان حر,222,-0.7999663613509863,14
73,1390,2,1,1,1,8500000000,55,پونک,254,-0.29942449967543705,13
110,1392,3,1,1,1,19000000000,35,گیشا (کوی نصر),274,0.4254981965443239,11
115,1398,3,1,1,1,9500000000,3,وحیدیه,244,-0.2303842428926027,5
113,1382,2,1,1,1,12000000000,55,هروی,240,-0.057783600935516745,21
67,1382,2,0,1,1,7350000000,14,جنت‌آباد مرکزی,70,-0.3788207949756966,21
118,1403,2,1,1,1,19469900000,45,پونک,254,0.4579402132065778,0
68,1385,2,1,1,1,7500000000,1,کوی مهران,266,-0.3684647564582714,18
50,1390,1,1,1,1,7600000000,1,پونک,254,-0.361560730779988,13
100,1403,2,1,1,1,8400000000,4,اوقاف,34,-0.3063285253537205,0
54,1388,1,1,1,1,5200000000,14,نارمک جنوبی,228,-0.5272573470587906,15
60,1403,1,1,1,1,1800000000,815,چیتگر,257,-0.7619942201204274,0
58,1398,2,0,1,1,1570000000,3,شهر زیبا,148,-0.7778734791804793,5
100,1403,2,1,1,1,3800000000,26,دریاچه شهدای خلیج فارس,105,-0.6239137065547586,0
54,1382,1,0,0,1,4650000000,34,شمس‌آباد,145,-0.5652294882893494,21
103,1381,2,0,1,1,9500000000,24,کوی فردوس,265,-0.2303842428926027,22
127,1398,2,1,1,1,14600000000,25,پاتریس لومومبا,249,0.12172106669985264,5
55,1401,1,1,1,1,4400000000,34,استاد معین,18,-0.5824895524850581,2
80,1390,2,0,1,1,4220000000,44,چهارصد دستگاه,256,-0.5949167987059683,13
91,1403,2,1,1,1,8360000000,1,نازی‌آباد,229,-0.3090901356250339,0
72,1403,2,1,1,1,11500000000,55,اباذر,9,-0.09230372932693394,0
109,1396,2,1,1,1,10200000000,1718,دریاچه شهدای خلیج فارس,105,-0.18205606314461864,7
140,1401,3,1,1,1,29000000000,67,میرداماد,224,1.1159007643726677,2
99,1402,2,1,1,1,12800000000,35,تهرانپارس غربی,55,-0.0025513955092492414,1
116,1389,3,1,1,1,16900000000,25,پونک,254,0.2805136573003717,14
55,1394,1,1,1,1,11900000000,55,میرداماد,224,-0.06468762661380019,9
64,1394,1,1,0,0,8500000000,1,حکمت,84,-0.29942449967543705,9
90,1394,2,1,1,1,8900000000,3,طرشت,186,-0.2718083969623033,9
40,1395,1,1,0,0,2200000000,44,طیب,188,-0.7343781174072936,8
65,1385,2,1,1,0,6700000000,5,اندیشه (شهر زیبا),33,-0.423696961884539,18
108,1400,2,1,1,1,13500000000,15,تهرانپارس غربی,55,0.045776784238734824,3
57,1398,1,1,1,1,1460000000,13,اندیشه (شهر زیبا),33,-0.7854679074265911,5
189,1385,3,1,1,1,24570000000,2,جلفا,63,0.8100524268247115,18
73,1394,2,1,1,1,3280000000,45,مینابی,226,-0.6598146400818325,9
60,1403,1,1,1,1,4550000000,14,استاد معین,18,-0.5721335139676329,0
64,1392,2,0,1,1,7400000000,15,پونک,254,-0.3753687821365549,11
50,1397,1,1,0,1,3400000000,35,پیروزی,255,-0.6515298092678924,6
50,1401,1,1,1,1,1900000000,57,پونک,254,-0.755090194442144,2
47,1398,1,1,1,1,2900000000,5,شهر زیبا,148,-0.6860499376593095,5
225,1400,3,1,1,1,66000000000,46,فرمانیه,196,3.6703902653375398,3
140,1403,3,1,1,1,20200000000,26,پونک,254,0.5083465046837252,0
105,1392,2,1,1,1,8150000000,5,شهرک راه‌آهن,157,-0.3235885895494291,11
102,1402,2,1,1,1,17000000000,3,گیشا (کوی نصر),274,0.28741768297865516,1
180,1383,3,1,1,1,27000000000,55,پاسداران,250,0.977820250806999,20
140,1403,3,1,1,1,28500000000,3,پونک,254,1.0813806359812506,0
210,1401,3,1,1,1,67000000000,36,جماران,65,3.739430522120374,2
62,1399,1,1,0,1,3950000000,55,هاشمی,239,-0.6135576680373335,4
200,1403,4,1,1,1,45000000000,55,آجودانیه,2,2.2205448728980177,0
150,1394,3,1,1,1,36000000000,4,دزاشیب,106,1.5991825618525084,9
100,1395,2,1,1,1,1111111111,38,کوی مهران,266,-0.8095552859118289,8
130,1401,2,1,1,1,37000000000,36,قیطریه,205,1.668222818635343,2
80,1387,2,1,1,1,7300000000,3,جنت‌آباد مرکزی,70,-0.38227280781483836,16
140,1402,3,1,1,1,39000000000,36,نیاوران,236,1.8063033322010116,1
108,1381,2,1,1,1,10500000000,1011,دبستان,97,-0.1613439861097683,22
113,1397,2,1,1,1,9500000000,2,امیریه,32,-0.2303842428926027,6
57,1378,1,0,1,1,5800000000,34,شاهین,141,-0.4858331929890899,25
60,1386,2,0,1,1,4100000000,33,صادقیه,183,-0.6032016295199083,17
92,1397,2,1,1,0,10000000000,4,توحید,59,-0.19586411450118552,6
40,1403,1,1,0,0,3000000000,44,جیحون,76,-0.6791459119810261,0
57,1384,1,1,1,1,1920000000,4,اتابک,12,-0.7537093893064873,19
78,1392,2,1,1,1,8800000000,4,شهرک پرواز,169,-0.27871242264058677,11
61,1385,2,1,0,0,1550000000,12,ظهیرآباد,190,-0.779254284316136,18
96,1403,2,1,1,1,23000000000,55,گیشا (کوی نصر),274,0.7016592236756615,0
78,1401,2,1,1,1,9300000000,46,شهرک پرواز,169,-0.24419229424916958,2
69,1380,2,0,1,1,6999999999,2,المهدی,23,-0.4029848849187289,23
103,1403,3,1,1,1,6850000000,25,استاد معین,18,-0.4133409233671138,0
136,1392,3,1,1,1,18300000000,55,سنایی,131,0.3771700167963398,11
160,1402,3,1,1,1,13000000000,4,دریاچه شهدای خلیج فارس,105,0.011256655847317635,1
148,1403,3,1,1,1,21750000000,22,دریان‌نو,104,0.6153589026971185,0
144,1389,3,1,1,1,18870000000,45,شهرک غرب,162,0.41652296316255544,14
101,1403,2,1,1,1,6700000000,9,شادمهر,138,-0.423696961884539,0
72,1385,2,1,1,1,5180000000,6,تهران‌سر,56,-0.5286381521944472,18
85,1390,2,1,1,1,9100000000,35,شمس‌آباد,145,-0.2580003456057364,13
127,1403,3,1,1,1,3810000000,2530,چیتگر,257,-0.6232233039869303,0
150,1387,3,1,1,1,18300000000,35,یوسف‌آباد,276,0.3771700167963398,16
130,1388,3,1,1,1,18000000000,4,شهرک غرب,162,0.35645793976148954,15
132,1403,3,1,1,1,8000000000,23,دریاچه شهدای خلیج فارس,105,-0.33394462806685427,0
40,1395,1,1,0,0,2200000000,44,طیب,188,-0.7343781174072936,8
105,1403,2,1,1,1,11500000000,2,زیبادشت,119,-0.09230372932693394,0
44,1387,1,0,1,1,3400000000,13,استاد معین,18,-0.6515298092678924,16
55,1396,1,1,1,1,7600000000,66,کوی فردوس,265,-0.361560730779988,7
121,1388,3,1,1,1,15480000000,56,ازگل,17,0.1824764926687469,15
140,1403,3,1,1,1,8000000000,14,دریاچه شهدای خلیج فارس,105,-0.33394462806685427,0
110,1392,2,1,1,1,20300000000,7,ازگل,17,0.5152505303620086,11
60,1380,1,0,1,0,3990000000,34,جنت‌آباد مرکزی,70,-0.6107960577660201,23
54,1386,1,0,1,1,4400000000,4,خواجه نظام الملک,93,-0.5824895524850581,17
115,1393,2,1,1,1,15500000000,25,کوی مهران,266,0.18385729780440357,10
130,1400,2,1,1,1,40000000000,28,ولنجک,247,1.875343588983846,3
55,1391,1,1,1,1,7400000000,15,دارآباد,94,-0.3753687821365549,12
70,1393,2,1,1,1,8500000000,35,شاهین,141,-0.29942449967543705,10
40,1389,1,1,0,0,2900000000,34,هاشمی,239,-0.6860499376593095,14
100,1390,2,1,1,1,9790000000,45,جنت‌آباد شمالی,69,-0.21036256842558074,13
57,1396,1,1,1,1,1700000000,2,استاد معین,18,-0.7688982457987108,7
90,1402,2,1,1,1,5500000000,3,جی,75,-0.5065452700239402,1
60,1380,1,0,1,1,5200000000,4,جنت‌آباد مرکزی,70,-0.5272573470587906,23
80,1401,2,1,1,1,15500000000,5,ظفر,189,0.18385729780440357,2
200,1387,3,1,1,1,24000000000,45,ظفر,189,0.7706994804584958,16
82,1374,2,0,0,1,4400000000,5,خواجه نظام الملک,93,-0.5824895524850581,29
110,1403,3,1,1,1,1995000000,3030,دریاچه شهدای خلیج فارس,105,-0.7485313700477747,0
70,1384,1,0,0,1,3300000000,1,شهید دستغیب,175,-0.6584338349461758,19
90,1393,2,1,1,1,8300000000,45,سازمان برنامه,121,-0.3132325510320039,10
86,1395,2,1,1,0,3888000000,1,دیلمان,113,-0.6178381639578693,8
65,1399,2,1,1,1,2000000000,3,شهر زیبا,148,-0.7481861687638606,4
100,1403,2,1,1,1,16500000000,15,پونک,254,0.25289755458723795,0
62,1384,2,0,0,1,3350000000,24,افسریه,21,-0.6549818221070342,19
100,1378,3,0,0,1,9300000000,44,کوی مهران,266,-0.24419229424916958,25
72,1393,2,1,1,1,6750000000,25,تهرانپارس غربی,55,-0.4202449490453972,10
58,1398,1,1,1,1,1200000000,2,شهر زیبا,148,-0.8034183741901281,5
98,1396,2,1,1,1,8750000000,115,استخر,19,-0.28216443547972847,7
66,1384,1,0,1,1,3250000000,24,جیحون,76,-0.6618858477853176,19
140,1403,3,1,1,0,16800000000,35,شهران جنوبی,150,0.2736096316220883,0
181,1403,3,1,1,1,21000000000,311,پاسداران,250,0.5635787101099927,0
77,1385,2,0,1,1,4700000000,2,مشیریه,216,-0.5617774754502077,18
55,1380,1,0,0,1,2850000000,24,سلسبیل,129,-0.6895019504984513,23
92,1394,2,1,1,1,11400000000,15,دارآباد,94,-0.09920775500521738,9
66,1398,2,1,1,0,3450000000,35,فلاح,197,-0.6480777964287507,5
140,1395,3,1,1,1,22000000000,3,فرمانیه,196,0.632618966892827,8
120,1398,3,1,1,1,6700000000,3,وردآورد,245,-0.423696961884539,5
102,1392,2,1,1,1,12950000000,15,اباذر,9,0.007804643008175916,11
85,1393,2,1,1,1,7650000000,25,پونک,254,-0.3581087179408463,10
52,1394,1,1,1,1,3400000000,24,جوادیه تهرانپارس,73,-0.6515298092678924,9
67,1386,2,0,1,1,4200000000,14,جیحون,76,-0.5962976038416249,17
83,1402,2,1,1,0,4600000000,55,مسعودیه,215,-0.5686815011284911,1
81,1398,2,1,1,0,6500000000,25,دکتر هوشیار,112,-0.43750501324110586,5
142,1382,3,0,1,1,10500000000,14,سازمان برنامه,121,-0.1613439861097683,21
67,1396,1,1,1,0,3800000000,35,دولت‌آباد,111,-0.6239137065547586,7
42,1382,1,0,1,1,2310000000,24,شهرک تختی,155,-0.7267836891611819,21
142,1393,3,1,1,1,20500000000,35,هفت حوض,241,0.5290585817185754,10
117,1387,3,1,1,1,11700000000,35,سازمان آب,120,-0.07849567797036706,16
113,1402,2,1,1,1,21500000000,2,یوسف‌آباد,276,0.5980988385014099,1
180,1401,3,1,1,1,33300000000,24,هفت حوض,241,1.4127738685388556,2
90,1400,2,1,1,0,19500000000,6,یوسف‌آباد,276,0.4600183249357411,3
120,1388,2,0,1,1,13000000000,14,مشیریه,216,0.011256655847317635,15
107,1388,2,1,1,1,11000000000,45,کوی فردوس,265,-0.1268238577183511,15
60,1403,1,1,1,1,1560000000,5,کوهک,263,-0.7785638817483077,0
38,1390,1,0,0,0,1850000000,44,گلچین,272,-0.7585422072812857,13
74,1397,1,1,1,1,4450000000,4,دیلمان,113,-0.5790375396459163,6
220,1403,3,1,1,1,100000000000,36,سعادت‌آباد,127,6.017758995953908,0
59,1392,1,1,1,1,7150000000,2,باغ فیض,42,-0.39262884633226347,11
170,1400,3,1,1,1,52000000000,6,اقدسیه,22,2.7038266703778584,3
122,1403,3,1,1,1,3200000000,16,آبشار تهران,1,-0.6653378606244593,0
156,1402,3,1,1,1,31980000000,5,سهروردی,132,1.3216407295855144,1
135,1398,3,1,1,1,20000000000,35,کوی مهران,266,0.4945384533271583,5
92,1393,2,1,1,1,10700000000,55,کوی فردوس,265,-0.14753593475320143,10
86,1393,2,1,1,1,4300000000,25,زهتابی,118,-0.5893935781633415,10
57,1385,1,0,1,1,4950000000,2,تهرانپارس غربی,55,-0.5445174112544992,18
69,1400,2,1,1,1,4400000000,34,مشیریه,216,-0.5824895524850581,3
68,1400,1,1,1,1,2070000000,2,مبارک‌آباد بهشتی,208,-0.7433533507890622,3
110,1391,2,1,1,1,19000000000,35,سعادت‌آباد,127,0.4254981965443239,12
210,1402,3,1,1,1,29000000000,4,شهران جنوبی,150,1.1159007643726677,1
52,1389,1,0,1,1,2600000000,13,نواب,235,-0.7067620146941599,14
86,1385,2,1,1,1,10200000000,45,شهرک ژاندارمری,170,-0.18205606314461864,18
200,1395,3,1,1,1,45000000000,36,زعفرانیه,115,2.2205448728980177,8
63,1399,1,1,1,1,8900000000,9,شهرک نفت (منطقه ۵),167,-0.2718083969623033,4
103,1388,2,1,1,1,17000000000,14,سعادت‌آباد,127,0.28741768297865516,15
47,1392,1,1,0,0,2580000000,3,فلاح,197,-0.7081428198298166,11
80,1380,2,1,1,1,9000000000,5,سازمان برنامه,121,-0.2649043712840199,23
150,1403,3,1,1,1,26900000000,3,مرزداران,214,0.9709162251287156,0
56,1395,1,1,0,0,3900000000,45,بریانک,43,-0.6170096808764752,8
42,1395,1,1,1,1,3200000000,14,جیحون,76,-0.6653378606244593,8
85,1401,2,1,1,1,6200000000,4,جیحون,76,-0.45821709027595614,2
120,1403,2,1,1,1,3720000000,66,تهران‌سر,56,-0.6294369270973854,0
131,1394,3,1,1,1,16900000000,2,شهران شمالی,151,0.2805136573003717,9
59,1403,1,1,1,1,4300000000,15,ارامنه,15,-0.5893935781633415,0
85,1386,2,1,1,1,9500000000,24,پونک,254,-0.2303842428926027,17
132,1397,3,1,1,1,16000000000,42,جنت‌آباد شمالی,69,0.21837742619582076,6
52,1388,1,0,0,1,2050000000,13,شوش,177,-0.7447341559247188,15
95,1403,2,1,1,1,10100000000,6,پونک,254,-0.18896008882290208,0
100,1403,2,1,1,1,1500000000,1517,دریاچه شهدای خلیج فارس,105,-0.7827062971552777,0
200,1384,3,1,1,1,26700000000,2,شهرک غرب,162,0.9571081737721486,19
150,1385,3,1,1,1,17500000000,55,هروی,240,0.3219378113700723,18
48,1400,1,1,1,1,1700000000,3,طوس,187,-0.7688982457987108,3
115,1397,2,1,1,1,31000000000,510,دروس,102,1.2539812779383366,6
143,1403,3,1,1,1,11400000000,35,حمزه‌آباد,83,-0.09920775500521738,0
63,1386,1,0,1,1,3550000000,24,افسریه,21,-0.6411737707504672,17
112,1392,2,1,1,1,17950000000,3,ایوانک,38,0.35300592692234783,11
82,1390,2,1,1,1,3350000000,1,ابراهیم‌آباد,10,-0.6549818221070342,13
80,1397,2,1,1,1,10800000000,3,کوی مهران,266,-0.140631909074918,6
79,1403,2,1,1,1,4386000000,5,وردآورد,245,-0.5834561160800177,0
62,1385,1,0,1,1,5900000000,1,شمس‌آباد,145,-0.4789291673108065,18
54,1383,2,1,1,1,5847000000,24,ارم,16,-0.4825883009202967,20
110,1383,2,1,1,1,18000000000,6,اختیاریه,13,0.35645793976148954,20
55,1383,1,1,1,1,5847000000,15,کوی فردوس,265,-0.4825883009202967,20
90,1392,2,1,1,1,12400000000,45,سازمان آب,120,-0.03016749822238299,11
79,1400,2,1,1,0,6680000000,24,هاشمی,239,-0.4250777670201956,3
200,1403,3,1,1,1,64000000000,45,پاسداران,250,3.532309751771871,0
70,1383,2,0,1,1,6500000000,33,قیطریه,205,-0.43750501324110586,20
78,1387,2,1,1,1,6400000000,5,آبشار تهران,1,-0.44440903891938927,16
75,1378,2,0,0,1,6900000000,4,یوسف‌آباد,276,-0.4098889105279721,25
42,1381,1,0,0,0,3500000000,2,نارمک,227,-0.644625783589609,22
103,1401,2,1,1,1,10300000000,1,دکتر هوشیار,112,-0.1751520374663352,2
145,1393,3,1,1,1,27000000000,1,پاسداران,250,0.977820250806999,10
55,1389,1,1,0,1,2300000000,35,زمزم,116,-0.7274740917290102,14
130,1402,2,1,1,1,16850000000,111,پاسداران,250,0.27706164446123,1
80,1395,2,1,1,1,6070000000,4,اسکندری,20,-0.4671923236577246,8
101,1402,2,1,1,1,12350000000,12,پونک,254,-0.033619511061524714,1
118,1403,3,1,1,1,8800000000,5,تهران‌سر,56,-0.27871242264058677,0
115,1378,2,0,0,1,11000000000,4,یوسف‌آباد,276,-0.1268238577183511,25
150,1403,3,1,1,1,39750000000,1,شهرک غرب,162,1.8580835247881373,0
60,1396,1,1,1,1,3000000000,44,زمزم,116,-0.6791459119810261,7
128,1397,3,1,1,1,12800000000,25,سازمان برنامه,121,-0.0025513955092492414,6
85,1403,2,1,1,1,16200000000,66,یوسف‌آباد,276,0.23218547755238764,0
209,1403,3,1,1,1,75000000000,59,سعادت‌آباد,127,4.2917525763830495,0
86,1395,2,1,1,1,12800000000,5,گیشا (کوی نصر),274,-0.0025513955092492414,8
112,1388,2,1,1,1,11700000000,25,سازمان آب,120,-0.07849567797036706,15
100,1401,2,1,1,1,12500000000,35,تهرانپارس غربی,55,-0.023263472544099554,2
90,1398,2,1,1,1,9900000000,1,سازمان برنامه,121,-0.20276814017946895,5
60,1403,1,1,0,1,5900000000,14,جیحون,76,-0.4789291673108065,0
209,1402,3,1,1,1,29500000000,45,شهران جنوبی,150,1.1504208927640849,1
171,1400,3,1,1,1,33500000000,55,یوسف‌آباد,276,1.4265819198954226,3
115,1403,2,1,1,1,16600000000,45,عباس‌آباد,191,0.2598015802655214,0
79,1398,2,1,1,1,5450000000,24,افسریه,21,-0.5099972828630819,5
140,1396,3,1,1,1,19000000000,5,اباذر,9,0.4254981965443239,7
75,1403,2,1,1,1,2400000000,526,دریاچه شهدای خلیج فارس,105,-0.7205700660507268,0
65,1395,2,1,1,1,8400000000,45,جنت‌آباد جنوبی,68,-0.3063285253537205,8
82,1395,2,1,1,1,11500000000,35,سهروردی,132,-0.09230372932693394,8
32,1379,1,0,0,1,1600000000,3,آذری,4,-0.7758022714769943,24
90,1397,2,1,1,1,11500000000,45,جنت‌آباد جنوبی,68,-0.09230372932693394,6
200,1403,3,1,1,1,48000000000,37,شهرک غرب,162,2.427665643246521,0
55,1393,1,1,0,1,5100000000,44,جیحون,76,-0.534161372737074,10
78,1393,2,1,1,1,5850000000,34,استاد معین,18,-0.4823811801499482,10
102,1403,2,1,1,1,11000000000,66,تهران‌نو,57,-0.1268238577183511,0
69,1403,1,1,1,1,5580000000,68,تهران‌سر,56,-0.5010220494813135,0
141,1377,3,0,1,1,15750000000,1,تهرانپارس غربی,55,0.20111736200011218,26
97,1395,2,1,1,1,5970000000,67,مهرآباد جنوبی,219,-0.474096349336008,8
90,1403,2,1,1,1,8050000000,25,تهران‌سر,56,-0.33049261522771256,0
201,1395,3,1,1,1,33900000000,811,هروی,240,1.4541980226085562,8
69,1396,2,1,1,1,4750000000,2,استاد معین,18,-0.558325462611066,7
88,1403,2,1,1,0,6350000000,36,افسریه,21,-0.44786105175853097,0
145,1403,3,1,1,1,17500000000,3,بهار,46,0.3219378113700723,0
68,1385,2,0,1,1,7400000000,3,پونک,254,-0.3753687821365549,18
85,1396,2,1,1,1,3600000000,3,استاد معین,18,-0.6377217579113256,7
53,1371,1,0,0,1,4100000000,34,حشمتیه,80,-0.6032016295199083,32
80,1384,2,0,1,1,8500000000,24,پاتریس لومومبا,249,-0.29942449967543705,19
125,1403,3,1,1,1,6380000000,1830,چیتگر,257,-0.44578984405504596,0
40,1390,1,0,1,1,2900000000,33,هاشمی,239,-0.6860499376593095,13
95,1395,2,1,1,1,12600000000,3,اباذر,9,-0.016359446865816116,8
131,1402,2,1,1,1,20960000000,15,هروی,240,0.5608170998386793,1
160,1400,3,1,1,1,24000000000,1,امیرآباد,31,0.7706994804584958,3
100,1393,2,1,1,1,10400000000,35,جنت‌آباد جنوبی,68,-0.16824801178805177,10
155,1400,3,1,1,1,12000000000,55,آذربایجان,3,-0.057783600935516745,3
150,1402,3,1,1,1,45000000000,5,سعادت‌آباد,127,2.2205448728980177,1
55,1380,1,0,0,1,2950000000,4,چهارصد دستگاه,256,-0.6825979248201679,23
116,1390,2,1,1,1,10500000000,3,سازمان آب,120,-0.1613439861097683,13
64,1389,1,1,1,1,6820000000,45,پونک,254,-0.4154121310705988,14
156,1402,3,1,1,1,27300000000,25,پونک,254,0.9985323278418493,1
141,1401,3,1,1,1,36000000000,1,زعفرانیه,115,1.5991825618525084,2
53,1397,1,1,1,0,5050000000,35,دکتر هوشیار,112,-0.5376133855762156,6
45,1385,1,0,1,1,2500000000,1,بریانک,43,-0.7136660403724433,18
87,1390,2,1,1,1,10000000000,6,پونک,254,-0.19586411450118552,13
192,1393,3,1,1,1,32600000000,1111,ازگل,17,1.3644456887908716,10
68,1394,1,1,1,1,3400000000,45,زمزم,116,-0.6515298092678924,9
54,1382,1,0,1,1,2790000000,44,شهید اسدی,173,-0.6936443659054213,21
198,1401,3,1,1,1,42000000000,910,نیاوران,236,2.0134241025495148,2
64,1401,1,1,1,1,15850000000,5,میرداماد,224,0.20802138767839562,2
68,1380,2,0,1,1,7300000000,24,پونک,254,-0.38227280781483836,23
57,1396,2,1,1,1,1560000000,4,اندیشه (شهر زیبا),33,-0.7785638817483077,7
207,1402,3,1,1,1,52000000000,710,فرمانیه,196,2.7038266703778584,1
100,1393,2,1,1,1,6700000000,44,سلسبیل,129,-0.423696961884539,10
146,1371,3,0,1,1,27000000000,23,نیلوفر,238,0.977820250806999,32
72,1383,2,0,0,1,3700000000,44,مهرآباد جنوبی,219,-0.630817732233042,20
70,1394,1,1,1,1,8800000000,15,پونک,254,-0.27871242264058677,9
88,1393,2,1,1,1,5300000000,35,حمزه‌آباد,83,-0.520353321380507,10
83,1393,2,0,1,1,6100000000,44,دردشت,100,-0.4651211159542396,10
76,1403,2,1,1,1,3420000000,4,خزانه,90,-0.6501490041322358,0
100,1398,2,1,1,1,17500000000,26,میرداماد,224,0.3219378113700723,5
73,1399,2,1,1,1,2100000000,3,اندیشه (شهر زیبا),33,-0.741282143085577,4
130,1381,2,1,1,1,17000000000,66,میرداماد,224,0.28741768297865516,22
120,1399,3,1,1,1,19200000000,4,هروی,240,0.4393062479008908,4
103,1389,2,1,1,1,14000000000,55,سیدخندان,135,0.08029691263015201,14
130,1403,2,1,1,1,28500000000,26,نیاوران,236,1.0813806359812506,0
90,1385,2,0,1,1,7500000000,44,سازمان برنامه,121,-0.3684647564582714,18
80,1383,1,1,1,1,10400000000,2,سعادت‌آباد,127,-0.16824801178805177,20
55,1400,1,1,1,1,1450000000,3,شهر زیبا,148,-0.7861583099944195,3
76,1389,2,1,1,1,7800000000,35,پونک,254,-0.34775267942342114,14
112,1397,3,1,1,1,16000000000,35,جنت‌آباد مرکزی,70,0.21837742619582076,6
165,1395,3,1,1,1,25300000000,4,میرداماد,224,0.8604518142761804,8
185,1396,3,1,1,1,36500000000,4,مرزداران,214,1.6337026902439258,7
75,1403,2,1,1,1,2800000000,44,تهران‌سر,56,-0.6929539633375931,0
270,1397,3,1,1,1,53000000000,612,زعفرانیه,115,2.772866927160693,6
172,1370,3,0,1,0,13950000000,44,صادقیه,183,0.0768448997910103,33
129,1398,2,1,1,1,19350000000,3,هروی,240,0.44966228641831596,5
95,1388,2,1,1,1,11400000000,4,هروی,240,-0.09920775500521738,15
86,1380,2,0,0,1,4250000000,24,نازی‌آباد,229,-0.5928455910024831,23
35,1391,1,0,1,0,2000000000,3,جوادیه,72,-0.7481861687638606,12
